FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,MIN_FREQ,MAX_FREQ,J,LEFT_CHANNEL,RIGHT_CHANNEL
LA0220100605-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1772.85516553418,NA 
LA0220100606-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1717.27112388034,NA 
LA0220100606-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1728.54069387006,NA 
LA0220100606-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1725.91622997091,NA 
LA0220100606-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1735.8136546996,NA 
LA0220100606-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1704.65085515111,NA 
LA0220100607-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1724.30586215914,NA 
LA0220100607-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1745.08516870177,NA 
LA0220100607-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1734.21575079738,NA 
LA0220100607-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1774.38407479459,NA 
LA0220100607-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1762.31088172308,NA 
LA0220100608-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1751.88206870467,NA 
LA0220100608-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1780.23063009305,NA 
LA0220100608-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1715.43221146373,NA 
LA0220100608-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1724.85775397192,NA 
LA0220100608-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1724.91498787318,NA 
LA0220100609-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1753.69401723028,NA 
LA0220100609-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1783.12725817019,NA 
LA0220100609-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1738.15033257972,NA 
LA0220100609-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1753.91534227213,NA 
LA0220100609-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1751.48986778987,NA 
LA0220100610-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1731.7913471061,NA 
LA0220100610-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1759.76770626354,NA 
LA0220100610-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1720.66939539911,NA 
LA0220100610-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1658.27848440417,NA 
LA0220100610-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1717.0652346045,NA 
LA0220100611-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1797.41720017493,NA 
LA0220100611-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1742.78266447016,NA 
LA0220100611-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1759.4015105185,NA 
LA0220100611-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1841.70363859917,NA 
LA0220100611-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1786.01737744543,NA 
LA0220100612-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1755.27368904029,NA 
LA0220100612-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1778.81583572651,NA 
LA0220100612-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1671.27347602654,NA 
LA0220100612-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1769.40795336238,NA 
LA0220100612-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1749.42889410246,NA 
LA0220100613-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1843.29275994546,NA 
LA0220100613-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1754.90969563856,NA 
LA0220100613-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1685.17158661797,NA 
LA0220100613-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1750.39626053826,NA 
LA0220100613-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1708.46000948652,NA 
LA0220100614-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1815.40948885013,NA 
LA0220100614-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1795.68380461377,NA 
LA0220100614-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1777.67772960931,NA 
LA0220100614-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1712.06911138552,NA 
LA0220100614-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1711.4169595747,NA 
LA0220100615-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1800.76480217548,NA 
LA0220100615-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1708.97223598781,NA 
LA0220100615-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1676.9282851882,NA 
LA0220100615-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1697.42480895749,NA 
LA0220100615-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1738.79839815465,NA 
LA0220100616-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1794.27189932688,NA 
LA0220100616-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1824.61473562296,NA 
LA0220100616-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1816.00026762014,NA 
LA0220100616-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1758.70051638775,NA 
LA0220100616-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1718.18339185866,NA 
LA0220100617-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1752.87680767631,NA 
LA0220100617-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1727.60674021169,NA 
LA0220100617-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1705.60261177392,NA 
LA0220100617-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1711.29512815308,NA 
LA0220100617-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1700.58698904396,NA 
LA0220100618-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1765.11502410667,NA 
LA0220100618-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1756.16908045203,NA 
LA0220100618-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1709.36373717825,NA 
LA0220100618-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1717.29633375886,NA 
LA0220100618-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1749.76482192704,NA 
LA0220100619-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1754.52784424391,NA 
LA0220100619-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1765.63641806612,NA 
LA0220100619-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1684.68654761095,NA 
LA0220100619-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1686.28324407598,NA 
LA0220100619-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1746.17006460401,NA 
LA0220100620-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1774.0066329481,NA 
LA0220100620-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1814.51346658666,NA 
LA0220100620-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1753.45021685017,NA 
LA0220100620-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1716.2099682132,NA 
LA0220100620-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1908.14808651142,NA 
LA0220100621-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1789.87220847706,NA 
LA0220100621-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1729.4115767823,NA 
LA0220100621-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1731.98684710446,NA 
LA0220100621-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1708.50225535361,NA 
LA0220100621-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1732.29795126567,NA 
LA0220100622-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1708.17401622099,NA 
LA0220100622-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1745.00113492927,NA 
LA0220100622-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1721.03342859477,NA 
LA0220100622-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1780.42433854337,NA 
LA0220100622-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1829.64914716501,NA 
LA0220100623-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1729.43899165948,NA 
LA0220100623-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1784.52724254501,NA 
LA0220100623-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1738.27975652665,NA 
LA0220100623-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1679.26294745154,NA 
LA0220100623-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1688.09836993906,NA 
LA0220100624-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1680.91247040189,NA 
LA0220100624-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1717.70638419046,NA 
LA0220100624-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1653.16638521107,NA 
LA0220100624-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1665.9808125375,NA 
LA0220100624-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1687.8711399462,NA 
LA0220100625-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1739.30502252497,NA 
LA0220100625-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1715.73050488847,NA 
LA0220100625-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1769.60978770755,NA 
LA0220100625-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1673.88060878442,NA 
LA0220100625-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1685.8002602133,NA 
LA0220100626-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1837.55860933469,NA 
LA0220100626-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1888.18678505619,NA 
LA0220100626-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1810.78144843044,NA 
LA0220100626-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1731.36892556571,NA 
LA0220100626-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1726.14278090646,NA 
LA0220100627-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1744.65059392652,NA 
LA0220100627-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1728.04209023623,NA 
LA0220100627-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1767.42385877629,NA 
LA0220100627-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1684.68276474698,NA 
LA0220100627-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1701.05364975878,NA 
LA0220100628-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1710.17335668076,NA 
LA0220100628-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1707.80984877021,NA 
LA0220100628-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1746.7118554795,NA 
LA0220100628-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1704.76534098533,NA 
LA0220100628-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1673.6515841599,NA 
LA0220100629-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1724.74959782541,NA 
LA0220100629-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1700.34223266142,NA 
LA0220100629-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1746.89804534909,NA 
LA0220100629-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1684.43222106093,NA 
LA0220100629-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1685.93633360163,NA 
LA0220100630-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1720.2838392622,NA 
LA0220100630-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1721.24958969368,NA 
LA0220100630-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1710.28147674837,NA 
LA0220100630-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1678.05657300262,NA 
LA0220100630-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1720.15645838942,NA 
LA0220110601-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1825.93708102283,NA 
LA0220110601-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1739.55613366706,NA 
LA0220110601-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1673.56690713924,NA 
LA0220110601-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1694.50172742295,NA 
LA0220110601-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1666.73436451142,NA 
LA0220110602-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1896.47063642259,NA 
LA0220110602-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1738.97196164387,NA 
LA0220110602-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1780.20855229525,NA 
LA0220110602-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1734.43306308454,NA 
LA0220110602-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1654.73359774461,NA 
LA0220110603-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1882.84621777819,NA 
LA0220110603-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1794.42048433266,NA 
LA0220110603-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1740.12039210366,NA 
LA0220110603-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1760.81039125183,NA 
LA0220110603-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1783.34446047642,NA 
LA0220110604-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1933.43879567373,NA 
LA0220110604-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1770.39334563378,NA 
LA0220110604-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1683.83188575013,NA 
LA0220110604-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1657.31395214942,NA 
LA0220110604-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1656.09428266433,NA 
LA0220110605-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1830.78424731033,NA 
LA0220110605-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1810.57887862477,NA 
LA0220110605-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1748.07374316878,NA 
LA0220110605-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1722.70274174334,NA 
LA0220110605-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1865.62543604139,NA 
LA0220110606-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1779.39866633414,NA 
LA0220110606-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1778.34657373051,NA 
LA0220110606-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1748.32904831479,NA 
LA0220110606-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1772.0447844139,NA 
LA0220110606-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1738.09447847657,NA 
LA0220110607-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1749.18215209321,NA 
LA0220110607-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1789.75067209093,NA 
LA0220110607-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1766.52303318119,NA 
LA0220110607-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1813.08117390941,NA 
LA0220110607-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1792.70779204793,NA 
LA0220110608-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1887.54373176254,NA 
LA0220110608-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1785.68000110771,NA 
LA0220110608-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1757.78339660636,NA 
LA0220110608-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1769.36266635806,NA 
LA0220110608-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1748.33096833463,NA 
LA0220110609-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1704.37061534797,NA 
LA0220110609-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1775.95438001404,NA 
LA0220110609-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1770.47008683237,NA 
LA0220110609-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1737.39649946747,NA 
LA0220110609-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1652.63308418034,NA 
LA0220110610-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1875.12950823418,NA 
LA0220110610-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1780.79460313522,NA 
LA0220110610-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1688.92418593356,NA 
LA0220110610-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1690.65190767323,NA 
LA0220110610-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1662.2555507154,NA 
LA0220110611-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1729.1868661712,NA 
LA0220110611-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1785.13984842446,NA 
LA0220110611-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1770.85531275777,NA 
LA0220110611-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1897.96847337274,NA 
LA0220110611-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1686.1310464596,NA 
LA0220110612-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1809.14612923636,NA 
LA0220110612-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1707.05187509803,NA 
LA0220110612-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1738.69879731637,NA 
LA0220110612-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1658.78740176662,NA 
LA0220110612-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1740.53859699423,NA 
LA0220110613-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1810.40538891419,NA 
LA0220110613-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1764.79412288938,NA 
LA0220110613-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1802.57300661254,NA 
LA0220110613-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1761.31244177517,NA 
LA0220110613-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1786.38422954111,NA 
LA0220110614-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1739.62868870119,NA 
LA0220110614-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1762.12314177248,NA 
LA0220110614-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1844.6814787692,NA 
LA0220110614-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1795.13087163848,NA 
LA0220110614-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1855.57924835062,NA 
LA0220110615-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1859.39486709238,NA 
LA0220110615-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1770.47877542063,NA 
LA0220110615-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1795.40944305742,NA 
LA0220110615-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1830.16012034239,NA 
LA0220110615-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1900.21705688773,NA 
LA0220110616-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1794.82857493563,NA 
LA0220110616-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1783.70492386881,NA 
LA0220110616-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1822.51530662276,NA 
LA0220110616-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1816.87822279071,NA 
LA0220110616-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1833.18513079504,NA 
LA0220110617-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1774.93359897705,NA 
LA0220110617-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1802.8963854587,NA 
LA0220110617-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1882.35334681259,NA 
LA0220110617-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1894.73480627147,NA 
LA0220110617-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1735.50801926854,NA 
LA0220110618-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1735.74741212123,NA 
LA0220110618-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1783.54366811907,NA 
LA0220110618-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1741.9824974984,NA 
LA0220110618-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1745.23999268473,NA 
LA0220110618-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1781.0683720481,NA 
LA0220110619-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1843.67975088073,NA 
LA0220110619-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1804.45411113853,NA 
LA0220110619-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1804.30462722325,NA 
LA0220110619-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1831.30144818849,NA 
LA0220110619-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1832.08246852087,NA 
LA0220110620-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1715.26678174053,NA 
LA0220110620-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1706.41594248847,NA 
LA0220110620-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1704.03940100136,NA 
LA0220110620-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1730.17950592903,NA 
LA0220110620-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1733.10227119992,NA 
LA0220110621-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1744.52696098319,NA 
LA0220110621-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1756.49574324497,NA 
LA0220110621-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1816.63382124601,NA 
LA0220110621-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1748.64136292182,NA 
LA0220110621-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1718.86207394529,NA 
LA0220110622-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1808.25525530399,NA 
LA0220110622-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1813.08884454208,NA 
LA0220110622-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1802.02004998092,NA 
LA0220110622-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1763.4350471932,NA 
LA0220110622-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1762.01409497893,NA 
LA0220110623-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1765.50874482256,NA 
LA0220110623-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1844.99255626644,NA 
LA0220110623-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1737.36110533741,NA 
LA0220110623-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1761.93776492506,NA 
LA0220110623-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1729.29746767491,NA 
LA0220110624-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1811.75618232022,NA 
LA0220110624-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1773.70492449445,NA 
LA0220110624-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1696.19804341025,NA 
LA0220110624-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1734.75987731907,NA 
LA0220110624-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1696.41171638524,NA 
LA0220110625-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1939.54224240929,NA 
LA0220110625-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1753.41517409061,NA 
LA0220110625-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1670.33234867516,NA 
LA0220110625-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1695.2027261195,NA 
LA0220110625-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1693.36892448425,NA 
LA0220110626-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1876.56708292953,NA 
LA0220110626-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1729.02965632947,NA 
LA0220110626-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1715.62200705827,NA 
LA0220110626-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1767.40953162068,NA 
LA0220110626-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1719.74513370492,NA 
LA0220110627-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1782.96261671315,NA 
LA0220110627-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1821.78441644288,NA 
LA0220110627-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1752.61971766955,NA 
LA0220110627-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1690.99189786369,NA 
LA0220110627-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1756.33410795888,NA 
LA0220110628-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1852.84051621153,NA 
LA0220110628-060000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1824.45888570354,NA 
LA0220110628-063000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1875.74194817529,NA 
LA0220110628-070000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1799.7324798609,NA 
LA0220110628-073000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1767.90440891775,NA 
LA0220110629-053000.wav,22050,16,60,1,acoustic_complexity,512,1,NA,5,1836.52189215364,NA 
